City,Price(TRY),Brand,Series,Model,Year,Mileage(km),TransmissionType,FuelType,BodyType,EngineSize(cc),EnginePower(HP),DriveTrain,ListingYear,ListingMonth,ListingDay
77,619000,9,82,578,2006,157000,0,2,6,1598,115,1,2025,4,7
52,575000,9,66,527,2006,203000,1,4,6,1595,102,1,2025,4,7
79,1049999,9,82,856,2015,285000,2,0,6,1968,190,1,2025,4,7
52,845000,9,82,699,2015,535000,2,0,6,1598,120,1,2025,4,7
6,480000,9,66,527,2007,351000,1,2,6,1595,102,1,2025,4,7
79,799999,9,82,694,2014,200000,1,0,6,1598,105,1,2025,4,7
45,545000,9,84,103,2011,199800,1,4,3,1200,51,1,2025,4,7
53,1700000,9,60,35,2023,16000,0,4,3,1200,101,1,2025,4,7
78,1095000,9,110,348,2014,105000,0,2,1,1201,151,1,2025,4,7
43,435000,9,82,780,2005,335000,0,0,6,1896,100,1,2025,4,7
29,870000,9,66,700,2015,233500,0,0,6,1401,101,1,2025,4,7
41,480000,9,84,216,2003,220000,0,4,3,1390,75,1,2025,4,7
2,300000,9,84,521,1998,35000,1,4,6,1595,100,1,2025,4,7
5,364900,9,82,770,1999,378000,0,4,6,1781,150,1,2025,4,7
2,485000,9,82,571,2007,313000,0,2,6,1598,115,1,2025,4,7
78,285000,9,84,473,1997,207000,1,4,3,1598,75,1,2025,4,7
45,368000,9,82,756,1998,250000,1,4,6,1781,125,1,2025,4,7
45,368000,9,82,756,1998,250000,1,4,6,1781,125,1,2025,4,7
29,320000,9,84,528,1999,215000,1,4,6,1595,100,1,2025,4,7
43,375750,9,60,527,2000,220000,1,4,3,1401,101,1,2025,4,7
79,540999,9,82,694,2010,350000,1,0,6,1598,105,1,2025,4,7
11,719900,9,84,216,2012,140000,0,2,3,1201,76,1,2025,4,7
0,265900,9,84,216,2003,350000,1,4,3,1201,51,1,2025,4,7
18,540000,9,107,571,2004,156000,1,2,4,1598,115,1,2025,4,7
44,560000,9,84,90,2012,195000,1,0,3,1199,75,1,2025,4,7
77,735000,9,83,696,2011,255000,1,0,7,1598,105,1,2025,4,7
60,1499000,9,82,441,2020,75500,2,2,6,1498,150,1,2025,4,7
61,615000,9,84,216,2011,182000,2,2,3,1390,85,1,2025,4,7
5,545000,9,82,571,2006,285111,1,4,6,1598,115,1,2025,4,7
77,1380000,9,82,441,2019,137000,2,2,6,1498,150,1,2025,4,7
2,1375000,9,82,694,2015,136000,2,0,6,1598,120,1,2025,4,7
41,644000,9,66,700,2011,260000,2,0,6,1598,105,1,2025,4,6
78,784900,9,96,356,2014,174000,1,2,1,1390,122,1,2025,4,6
56,750000,9,84,216,2012,88000,1,2,3,1390,85,1,2025,4,6
56,750000,9,84,216,2012,117000,1,4,3,1390,85,1,2025,4,6
78,949900,9,60,94,2014,148000,2,2,3,1197,105,1,2025,4,6
5,349000,9,84,298,2002,318000,1,4,2,1390,75,1,2025,4,6
5,917500,9,84,12,2024,12500,1,2,3,999,80,1,2025,4,6
29,1665000,9,82,438,2020,159000,2,2,6,1498,150,1,2025,4,6
28,1600000,9,60,34,2024,8000,2,3,3,999,110,1,2025,4,6
29,838000,9,82,694,2013,280000,2,0,6,1598,105,1,2025,4,6
41,580000,9,84,90,2013,170000,1,0,3,1199,75,1,2025,4,6
77,615000,9,66,704,2015,309000,1,0,6,1598,105,1,2025,4,6
25,627500,9,84,700,2014,175000,2,0,3,1598,90,1,2025,4,6
5,365000,9,84,185,2002,287500,1,4,3,1390,100,1,2025,4,6
78,1738200,9,82,440,2020,111000,2,2,6,1498,150,1,2025,4,6
60,537000,9,82,831,2007,210000,1,2,6,1984,150,0,2025,4,6
22,360000,9,40,638,2005,165000,1,4,6,1595,105,1,2025,4,6
70,240000,9,84,521,1998,190000,1,4,6,1595,100,1,2025,4,6
77,840000,9,110,348,2012,178000,2,2,1,1390,160,1,2025,4,6
77,1300000,9,82,696,2017,135000,2,0,6,1598,120,1,2025,4,6
77,512750,9,84,90,2014,165000,1,0,3,1199,75,1,2025,4,6
5,700000,9,66,645,2011,186000,0,4,6,1595,102,1,2025,4,6
79,295000,9,84,363,2000,199000,1,4,3,1390,60,1,2025,4,6
45,265000,9,84,473,1998,257000,1,4,3,1598,75,1,2025,4,6
72,885000,9,60,698,2016,141000,1,0,3,1598,90,1,2025,4,6
24,800000,9,84,346,2014,102000,1,0,3,1422,90,1,2025,4,6
55,825000,9,60,704,2011,105000,2,0,3,1598,105,1,2025,4,6
52,510000,9,82,571,2007,370000,1,4,6,1598,115,1,2025,4,6
60,900000,9,84,91,2020,97000,2,2,3,1201,76,1,2025,4,6
77,540000,9,60,704,2012,267000,1,0,3,1598,105,1,2025,4,6
5,1090000,9,110,348,2017,198000,2,2,1,1395,150,1,2025,4,6
5,1285000,9,82,697,2017,275000,2,0,6,1598,120,1,2025,4,6
21,1200000,9,66,350,2016,67000,1,2,6,1395,125,1,2025,4,6
77,550000,9,84,103,2012,149000,1,2,3,1198,70,1,2025,4,6
67,640000,9,84,90,2014,169400,1,0,3,1199,75,1,2025,4,6
60,1120000,9,82,694,2014,131000,2,0,6,1598,105,1,2025,4,6
5,1050000,9,60,94,2015,67000,2,2,3,1197,110,1,2025,4,6
77,760000,9,84,216,2014,102000,2,2,3,1390,85,1,2025,4,6
49,760000,9,66,357,2014,179000,2,2,6,1390,122,1,2025,4,6
52,935000,9,84,94,2017,30000,2,2,3,1197,90,1,2025,4,6
5,780000,9,84,346,2015,196000,2,0,3,1422,90,1,2025,4,6
79,1110000,9,82,694,2014,158000,0,0,6,1401,101,1,2025,4,6
77,869000,9,60,698,2016,213750,1,0,3,1598,90,1,2025,4,6
49,895000,9,66,352,2012,136000,2,2,6,1390,122,1,2025,4,6
6,915000,9,60,696,2014,196000,0,0,3,1401,101,1,2025,4,6
29,775000,9,66,700,2015,246000,0,0,6,1401,101,1,2025,4,6
49,195000,9,84,473,2000,273000,1,2,3,1598,75,1,2025,4,6
5,515000,9,66,621,2008,296883,0,4,6,1595,102,1,2025,4,6
27,235000,9,84,473,1998,270000,1,4,3,1598,75,1,2025,4,6
56,649000,9,66,700,2011,270000,0,0,6,1401,101,1,2025,4,6
52,1125000,9,82,694,2014,215000,0,0,6,1401,101,1,2025,4,6
41,1285000,9,82,694,2016,213000,0,0,6,1401,101,1,2025,4,6
77,1215000,9,60,439,2019,106000,0,2,3,1401,126,1,2025,4,6
25,785000,9,60,527,2012,153000,2,4,3,1595,102,1,2025,4,6
77,720000,9,84,346,2014,123000,1,0,3,1422,90,1,2025,4,7
65,630000,9,60,725,2012,219000,1,4,3,1595,102,1,2025,4,7
33,915000,9,60,352,2015,115000,0,2,3,1201,101,1,2025,4,6
6,557900,9,84,346,2016,283000,1,0,3,1422,90,1,2025,4,5
77,979000,9,84,22,2020,97000,0,2,3,1200,76,1,2025,4,5
73,565000,9,84,363,2007,185000,1,2,2,1390,80,1,2025,4,4
77,875000,9,96,356,2014,123000,2,2,1,1390,160,1,2025,4,4
49,1890000,9,82,350,2016,94000,2,2,6,1395,125,1,2025,4,3
65,850000,9,82,725,2010,70000,1,2,6,1595,102,1,2025,4,3
77,1350000,9,66,92,2017,76000,2,2,6,1197,105,1,2025,4,2
79,479000,9,84,216,2011,136000,1,4,3,1390,85,1,2025,4,2
20,1045000,9,66,93,2017,106000,2,2,6,1197,105,1,2025,4,2
29,700000,9,82,694,2013,399000,2,0,6,1598,105,1,2025,4,1
5,445000,9,84,192,2005,231000,1,2,3,1390,75,1,2025,3,31
60,1745000,9,82,440,2021,162000,0,2,6,1401,126,1,2025,3,31
49,1396750,9,82,697,2017,96000,0,0,6,1401,101,1,2025,3,29
77,1179950,9,84,25,2023,34000,0,2,2,999,95,1,2025,3,28
57,745000,9,60,704,2010,194000,1,0,3,1598,105,1,2025,3,28
44,1499000,9,60,34,2023,21000,0,4,3,1200,101,1,2025,3,27
60,1410000,9,82,438,2020,130000,0,2,6,1401,126,1,2025,3,23
33,680000,9,66,700,2015,257000,2,0,6,1598,105,1,2025,3,15
77,535000,9,84,363,2006,180000,0,2,3,1390,75,1,2025,3,14
77,275900,9,84,473,1999,210000,0,4,3,1598,75,1,2025,3,13
5,905000,9,66,92,2016,171027,2,2,6,1197,105,1,2025,3,10
29,739900,9,84,345,2016,98000,1,0,3,1422,75,1,2025,2,27
44,1175000,9,82,694,2016,248500,2,0,6,1598,120,1,2025,2,26
77,1125000,9,84,25,2023,28000,0,2,3,1200,76,1,2025,1,23
6,890000,9,66,700,2015,229000,2,0,6,1598,105,1,2025,4,7
43,1310000,9,82,694,2016,132000,0,0,6,1401,101,1,2025,4,7
18,685000,9,84,94,2017,150000,1,2,3,1197,90,1,2025,4,7
36,500000,9,82,858,2009,237000,1,0,6,1968,140,1,2025,4,7
44,425000,9,60,527,1999,305000,1,2,3,1595,101,1,2025,4,7
44,595000,9,66,704,2012,251000,0,0,6,1401,101,1,2025,4,7
79,2220000,9,82,695,2020,85000,0,0,6,1401,101,1,2025,4,7
77,889500,9,84,346,2016,62000,0,0,3,1401,76,1,2025,4,7
45,575000,9,66,645,2007,236000,0,4,6,1595,102,1,2025,4,7
5,839000,9,66,352,2014,178000,0,2,6,1201,101,1,2025,4,7
65,450000,9,60,704,2012,349000,1,0,3,1598,105,1,2025,4,7
65,1065000,9,82,699,2016,205000,0,0,6,1401,101,1,2025,4,7
29,373500,9,40,638,2002,341000,1,4,6,1401,101,1,2025,4,7
78,620000,9,60,352,2011,167000,1,2,3,1390,122,1,2025,4,7
77,980000,9,82,694,2014,250000,0,0,6,1401,101,1,2025,4,7
5,719900,9,60,698,2016,190000,1,0,3,1598,90,1,2025,4,7
37,1170000,9,110,348,2015,159000,0,2,1,1201,151,1,2025,4,7
25,300000,9,84,528,2001,226000,1,4,6,1595,100,1,2025,4,7
77,740000,9,66,94,2013,181000,2,2,6,1197,105,1,2025,4,7
20,1095000,9,82,694,2017,140000,0,0,6,1401,101,1,2025,4,7
65,330000,9,84,216,2002,331471,1,4,3,1390,75,1,2025,4,7
6,935000,7,74,385,2021,28578,0,0,6,1401,101,1,2025,4,17
5,1180000,3,57,431,2020,179000,0,0,6,1500,120,1,2025,4,17
67,875000,5,64,499,2015,287000,0,0,6,1598,136,1,2025,4,17
77,705000,2,50,168,2016,105000,1,0,3,1248,95,1,2025,4,17
43,419000,7,100,470,2013,330000,1,0,6,1461,90,1,2025,4,17
21,215000,3,77,835,1998,211000,1,4,6,1988,130,1,2025,4,17
78,300000,5,48,276,2000,218000,1,4,3,1389,90,1,2025,4,17
43,419000,3,57,680,2011,187000,1,0,6,1560,110,1,2025,4,17
58,1670000,9,82,694,2019,167000,2,0,6,1598,120,1,2025,4,17
5,819000,7,74,611,2018,171000,1,4,6,1598,115,1,2025,4,17
57,899000,7,74,470,2018,159000,0,0,6,1401,101,1,2025,4,17
66,775000,9,82,352,2009,228000,0,2,6,1390,122,1,2025,4,17
19,975000,9,84,23,2017,130000,0,2,3,1200,76,1,2025,4,16
44,550000,6,13,733,2009,113000,0,2,3,1598,122,1,2025,4,16
38,149500,2,109,1021,1998,99999,1,4,3,1372,71,1,2025,4,16
11,420000,3,57,524,2004,259500,1,4,3,1596,100,1,2025,4,16
29,390000,5,35,493,1999,190000,1,2,6,1598,100,1,2025,4,16
34,285000,7,45,185,2001,219000,1,4,6,1390,98,1,2025,4,16
77,965000,1,0,788,2015,125000,1,0,3,1496,116,2,2025,4,16
23,270000,4,30,422,1999,245000,1,4,3,1495,92,1,2025,4,16
43,385900,5,35,493,2000,264000,0,4,3,1598,100,1,2025,4,16
78,5395000,1,18,988,2024,9811,2,2,6,1401,176,3,2025,4,16
77,799000,9,60,352,2014,213000,2,2,3,1395,140,1,2025,4,16
21,950000,9,60,94,2015,112000,2,2,3,1197,105,1,2025,4,16
5,411000,2,70,150,2012,231000,1,0,6,1248,90,1,2025,4,16
66,137500,7,87,1188,1991,300000,1,4,7,1397,72,1,2025,4,16
29,880000,1,18,974,2008,255000,0,0,6,1995,177,2,2025,4,16
18,425000,4,59,407,2009,263276,1,0,3,1493,88,1,2025,4,16
21,369900,5,75,752,2004,274218,1,0,4,1686,100,1,2025,4,16
34,545000,6,10,595,2014,173000,1,0,6,1560,93,1,2025,4,15
19,755000,8,46,225,2012,161000,0,0,6,1201,76,1,2025,4,15
77,1300000,1,18,980,2014,215000,0,2,6,1592,170,2,2025,4,15
77,629000,3,55,119,2017,142000,1,2,3,1242,82,1,2025,4,15
78,775000,2,50,168,2020,168000,1,0,6,1248,95,1,2025,4,15
43,560000,9,84,347,2015,251000,1,0,3,1422,75,1,2025,4,15
77,545000,7,100,463,2017,283630,1,0,6,1461,90,1,2025,4,15
77,865000,9,82,854,2015,271000,2,0,6,1968,150,1,2025,4,15
77,830000,0,27,1131,2009,328000,0,0,6,1968,140,1,2025,4,15
5,275000,6,16,846,2000,345000,0,4,6,1997,137,1,2025,4,15
77,1000000,9,110,348,2013,219000,2,2,1,1390,160,1,2025,4,15
56,1395000,3,57,431,2020,70000,0,0,6,1500,120,1,2025,4,15
53,1390000,1,14,951,2016,104000,0,2,1,1499,136,2,2025,4,15
6,1089000,8,46,415,2022,65000,0,2,6,1490,125,1,2025,4,15
77,775000,5,35,333,2015,94000,0,2,3,1364,140,1,2025,4,15
5,820000,3,57,718,2014,85000,1,2,6,1596,125,1,2025,4,15
29,180000,3,52,507,1997,125000,1,4,6,1597,90,1,2025,4,15
70,932500,7,45,19,2022,33000,0,2,3,999,90,1,2025,4,15
3,815000,7,45,15,2023,20075,1,2,3,999,65,1,2025,4,15
43,740000,2,50,264,2021,46850,1,4,6,1368,95,1,2025,4,15
65,750000,0,24,1073,2011,245000,2,0,3,1598,105,1,2025,4,15
70,1325000,5,64,504,2017,150000,0,0,3,1598,136,1,2025,4,14
43,480000,7,62,465,2011,292000,1,0,4,1461,105,1,2025,4,14
5,179999,7,90,195,1993,355000,1,4,6,1390,83,1,2025,4,14
60,578000,9,66,352,2008,250000,1,2,6,1390,140,1,2025,4,14
29,675000,7,56,470,2015,221614,1,0,6,1461,90,1,2025,4,14
77,407500,0,24,1070,2008,228578,1,4,2,1595,102,1,2025,4,14
65,650000,5,35,136,2013,242000,1,0,3,1248,95,1,2025,4,14
77,325000,4,59,236,2008,230000,1,4,3,1399,97,1,2025,4,14
77,2557000,0,24,1086,2025,6125,0,3,3,1401,126,1,2025,4,14
77,389000,7,45,65,2013,370000,1,4,3,1149,75,1,2025,4,14
9,2280000,9,82,856,2016,130000,0,0,6,1801,226,0,2025,4,14
77,1169000,8,46,415,2022,29000,0,2,6,1490,125,1,2025,4,14
77,789750,7,102,26,2022,52000,0,2,6,999,90,1,2025,4,14
29,725000,1,9,938,2009,279000,0,4,6,1995,170,2,2025,4,14
43,1154900,7,45,18,2024,7200,0,2,3,999,90,1,2025,4,14
43,1104900,7,45,18,2024,12600,0,2,3,999,90,1,2025,4,14
77,1450000,1,18,989,2015,185000,0,2,6,1592,170,2,2025,4,14
13,340000,3,57,680,2008,358000,1,0,3,1560,110,1,2025,4,14
22,615000,7,45,637,2011,196000,0,2,3,1598,110,1,2025,4,14
52,690000,3,57,431,2016,197000,2,0,6,1499,120,1,2025,4,14
9,424000,3,55,336,2009,205000,1,0,3,1399,68,1,2025,4,14
46,615000,7,56,470,2013,153000,1,0,6,1461,90,1,2025,4,14
5,430000,5,111,525,2003,298000,1,4,6,1598,100,1,2025,4,14
64,200000,2,105,662,1996,95000,1,4,6,1581,90,1,2025,4,14
57,525000,4,59,236,2010,156000,0,4,3,1399,97,1,2025,4,14
22,535000,6,8,281,2015,207000,1,0,3,1398,69,1,2025,4,14
20,300000,5,48,215,2003,315000,1,4,3,1389,90,1,2025,4,13
44,335000,5,48,133,2008,325000,1,0,3,1248,75,1,2025,4,13
77,895000,3,57,431,2016,195000,2,0,6,1499,120,1,2025,4,13
33,410000,8,114,229,2007,348200,1,0,3,1364,90,1,2025,4,13
4,975000,9,110,348,2014,160000,2,2,1,1390,160,1,2025,4,13
77,1210000,2,50,635,2025,6001,1,0,6,1401,126,1,2025,4,13
20,545000,7,56,449,2011,187000,1,0,6,1461,85,1,2025,4,13
30,555000,2,70,163,2015,122000,1,0,6,1201,76,1,2025,4,12
9,595000,6,13,597,2009,175000,0,0,3,1401,101,1,2025,4,12
53,2750000,1,18,988,2017,76000,0,2,6,1592,170,2,2025,4,12
5,817500,9,84,97,2016,140000,2,2,3,1197,90,1,2025,4,12
5,545000,9,82,857,2006,317000,0,0,6,1801,126,1,2025,4,12
77,1575650,8,46,765,2023,19000,0,4,6,1798,98,1,2025,4,12
77,699000,2,50,168,2019,127000,1,0,6,1201,76,1,2025,4,12
9,585000,7,56,465,2011,265000,2,0,6,1461,110,1,2025,4,12
29,349999,7,100,448,2011,273000,1,0,6,1461,85,1,2025,4,12
77,587000,2,50,157,2019,226000,1,0,6,1201,76,1,2025,4,12
77,913650,7,45,19,2022,27000,0,2,3,999,90,1,2025,4,12
5,890000,7,74,470,2018,189000,0,0,6,1401,101,1,2025,4,12
5,4519900,0,27,1138,2024,55000,0,0,6,1801,201,0,2025,4,12
24,1265000,0,24,1042,2015,190000,2,0,6,1598,110,1,2025,4,11
47,349000,4,30,381,2001,267000,1,4,6,1495,102,1,2025,4,11
44,435000,5,35,128,2009,263000,2,0,3,1248,90,1,2025,4,11
77,762000,7,74,88,2016,106000,1,2,3,1198,130,1,2025,4,11
77,660000,5,48,55,2017,95000,1,2,3,1229,70,1,2025,4,11
77,625000,7,56,470,2016,242000,2,0,6,1461,110,1,2025,4,11
77,845000,5,35,550,2018,88000,1,2,6,1598,115,1,2025,4,11
78,860000,2,50,157,2022,40000,1,0,6,1248,95,1,2025,4,11
29,1068000,9,84,25,2021,107000,0,2,3,1200,76,1,2025,4,11
5,880000,1,9,913,2010,338000,0,0,6,1995,184,2,2025,4,11
77,739000,7,45,15,2023,51000,1,2,3,999,65,1,2025,4,11
38,375000,2,70,150,2012,251000,1,0,6,1248,95,1,2025,4,11
41,820000,9,84,346,2015,135000,2,0,3,1422,90,1,2025,4,11
13,1705000,0,25,1103,2016,129000,2,0,6,1968,190,1,2025,4,11
66,458000,2,70,150,2013,246000,1,0,6,1248,95,1,2025,4,11
5,351000,3,57,481,2001,300000,1,4,6,1596,100,1,2025,4,11
77,454000,8,46,668,2001,169245,1,2,6,1598,110,1,2025,4,11
48,655400,4,31,511,2016,203000,0,0,6,1401,126,1,2025,4,11
48,565450,6,13,727,2012,165000,1,4,3,1598,122,1,2025,4,11
56,1275000,3,57,431,2020,98000,0,0,6,1500,120,1,2025,4,11
77,375000,6,17,830,2005,348000,0,4,6,1997,142,1,2025,4,11
9,419000,3,57,687,2007,303000,1,0,6,1560,110,1,2025,4,10
20,700000,7,45,463,2018,77800,1,0,3,1461,75,1,2025,4,10
9,368000,1,9,888,1998,313000,1,2,6,1596,102,2,2025,4,10
5,1530000,9,82,694,2018,103000,2,0,6,1598,120,1,2025,4,10
0,268500,6,5,374,2003,279000,1,4,3,1360,76,1,2025,4,10
29,1520000,1,9,923,2015,145000,0,2,6,1598,170,2,2025,4,10
78,759999,7,45,470,2017,110000,0,0,3,1401,76,1,2025,4,10
43,259000,3,55,337,2006,398000,1,0,3,1399,68,1,2025,4,10
77,755000,4,124,516,2012,122000,0,0,3,1582,128,1,2025,4,10
77,1137000,8,46,762,2022,145269,0,3,6,1798,98,1,2025,4,10
5,450000,7,87,1188,1992,64000,1,4,7,1397,72,1,2025,4,10
6,305000,7,45,653,1999,272000,1,4,3,1598,90,1,2025,4,10
20,210000,2,105,662,1994,105000,1,4,6,1581,90,1,2025,4,10
53,895000,7,103,745,2016,219000,0,0,6,1401,126,1,2025,4,10
77,1033000,7,45,18,2024,20000,0,2,3,999,90,1,2025,4,10
56,1750000,9,82,438,2021,35000,0,2,6,1401,126,1,2025,4,10
52,845000,9,60,94,2015,252000,0,2,3,1200,101,1,2025,4,10
9,338500,2,80,263,2006,220000,1,4,3,1368,77,1,2025,4,10
66,1050000,7,74,172,2019,61900,1,2,6,1201,126,1,2025,4,10
57,315000,6,5,375,1999,150000,0,2,3,1360,76,1,2025,4,10
5,1390000,1,14,947,2015,170000,0,2,1,1499,136,2,2025,4,10
77,597000,8,46,230,2017,275000,2,0,6,1364,90,1,2025,4,10
29,385000,7,68,465,2008,360000,1,0,3,1461,110,1,2025,4,9
29,750000,9,110,853,2010,315000,2,0,1,1968,140,1,2025,4,9
5,565000,7,56,450,2012,265000,1,0,6,1461,90,1,2025,4,9
52,1098000,9,66,349,2015,90000,0,2,6,1201,101,1,2025,4,9
77,1243000,0,24,1046,2017,124000,0,0,6,1401,101,1,2025,4,9
0,1277500,8,46,762,2021,84000,0,3,6,1798,98,1,2025,4,9
20,3660000,1,9,932,2023,6700,0,2,6,1597,170,2,2025,4,9
53,750000,1,9,888,2006,266000,1,4,6,1596,115,2,2025,4,9
34,485000,3,55,342,2012,189000,1,0,3,1398,70,1,2025,4,9
57,265000,6,5,375,2000,294000,1,4,3,1201,51,1,2025,4,9
5,719500,3,57,435,2018,272000,0,0,6,1500,120,1,2025,4,8
21,1120000,8,46,762,2021,130339,0,4,6,1798,98,1,2025,4,8
77,1329000,8,46,446,2024,23325,0,2,6,1401,101,1,2025,4,8
78,689500,8,46,217,2013,260000,0,0,6,1201,76,1,2025,4,8
53,440000,7,45,59,2009,253000,1,4,3,1149,75,1,2025,4,8
53,1175000,9,82,351,2017,94000,1,2,6,1395,125,1,2025,4,8
37,335000,2,33,1177,2009,274000,1,0,6,1248,70,1,2025,4,8
5,1095000,2,50,634,2021,75000,1,0,6,1598,120,1,2025,4,8
20,695000,2,50,274,2020,42000,1,2,6,1368,95,1,2025,4,8
59,155000,3,52,138,1998,302000,1,2,3,1299,60,1,2025,4,8
79,950000,9,82,694,2013,205000,0,0,6,1401,101,1,2025,4,8
77,529650,7,45,468,2013,250000,1,0,7,1461,90,1,2025,4,6
57,1040000,5,35,329,2020,26000,0,2,6,1364,140,1,2025,4,6
12,939000,7,45,19,2022,79600,0,2,3,999,90,1,2025,4,6
60,895000,7,74,383,2021,186500,0,0,6,1401,101,1,2025,4,6
43,653000,4,126,644,2012,190000,0,4,4,1591,125,1,2025,4,6
66,1095000,9,60,94,2015,184000,2,2,3,1197,110,1,2025,4,6
66,875000,9,82,349,2012,216000,2,2,6,1390,122,1,2025,4,6
43,739000,2,50,265,2022,65000,1,2,6,1368,95,1,2025,4,6
5,2390000,9,82,855,2020,67000,0,0,6,1801,226,0,2025,4,6
57,1285000,7,74,172,2023,65000,0,2,6,1201,126,1,2025,4,5
72,895000,1,9,905,2003,303000,0,4,0,2001,151,2,2025,4,5
60,855000,9,84,97,2015,110500,0,4,3,1200,76,1,2025,4,5
5,259500,5,111,834,1997,240000,1,4,6,1998,136,1,2025,4,5
5,1150000,1,4,868,2015,89000,0,0,4,1496,116,1,2025,4,5
59,328000,5,111,864,1997,329000,0,4,6,2001,126,1,2025,4,5
78,705000,7,45,15,2023,12000,1,2,3,999,65,1,2025,4,5
33,525000,6,13,602,2010,309540,0,0,3,1560,112,1,2025,4,5
77,375000,2,70,163,2015,204000,1,0,6,1201,76,1,2025,4,4
5,350000,4,30,422,2002,218000,1,4,6,,,3,2025,4,4
5,1510000,9,82,441,2019,52689,2,2,7,1498,150,1,2025,4,4
65,978000,8,46,445,2021,72000,0,2,6,1490,125,1,2025,4,4
40,585000,9,82,573,2008,213500,2,2,7,1598,115,1,2025,4,4
59,355000,7,45,240,2006,145000,0,4,3,1390,98,1,2025,4,4
78,705000,2,50,273,2021,53200,1,2,3,1368,95,1,2025,4,3
77,505950,6,12,642,2004,145000,1,2,3,1587,110,1,2025,4,3
3,385000,4,59,144,2005,185000,1,2,3,1341,82,1,2025,4,3
77,598000,9,66,782,2008,177000,0,0,6,1801,101,1,2025,4,3
20,885000,4,120,304,2022,72000,0,2,3,1368,100,1,2025,4,3
5,480000,0,24,1035,2005,259000,0,4,2,1401,101,1,2025,4,3
57,565000,5,48,367,2011,154000,0,4,3,1364,100,1,2025,4,3
29,765000,7,45,19,2020,191000,0,2,3,999,100,1,2025,4,3
77,669000,9,66,700,2013,189000,1,0,6,1598,105,1,2025,4,3
38,270000,5,35,585,1994,300000,1,4,3,1598,75,1,2025,4,2
30,350000,7,100,15,2017,200000,1,2,6,998,75,1,2025,4,2
24,627500,3,55,435,2014,177000,1,0,3,1498,75,1,2025,4,2
57,515000,4,59,236,2009,262000,0,4,3,1399,97,1,2025,4,2
36,620000,2,50,265,2021,66000,1,2,6,1368,95,1,2025,3,31
77,359000,2,33,1178,2010,189000,1,0,6,1248,70,1,2025,3,31
77,350000,6,7,599,2010,355500,1,0,3,1560,91,1,2025,3,31
0,409000,2,70,150,2013,262000,1,0,6,1248,95,1,2025,3,30
5,470000,3,57,723,2007,277000,0,4,6,1596,100,1,2025,3,29
44,670000,3,55,431,2016,145000,1,0,3,1498,75,1,2025,3,28
5,750000,3,57,435,2016,279990,2,0,6,1499,120,1,2025,3,28
5,1175000,1,18,970,2011,289500,0,0,6,1995,184,2,2025,3,28
77,625000,6,8,73,2015,65000,2,2,3,1199,83,1,2025,3,27
57,385000,5,35,551,2001,355000,0,4,3,1598,100,1,2025,3,27
53,490000,2,70,150,2014,200000,1,0,6,1201,76,1,2025,3,27
5,295000,9,82,756,1998,371000,1,4,6,1781,125,1,2025,3,26
6,599999,8,46,225,2013,145111,2,0,6,1364,90,1,2025,3,26
77,388880,2,70,635,2012,276000,1,0,6,1598,105,1,2025,3,26
77,737500,7,45,19,2017,154000,0,2,3,1200,101,1,2025,3,26
29,885000,4,120,304,2022,65000,0,2,3,1368,100,1,2025,3,24
47,795000,9,84,346,2015,113000,2,0,3,1422,90,1,2025,3,24
43,340000,6,5,215,2007,170000,1,4,6,1360,76,1,2025,3,23
72,465000,8,46,221,2009,315000,1,0,6,1365,90,1,2025,3,23
20,888000,9,84,97,2016,103000,0,2,3,1200,76,1,2025,3,22
33,525000,6,10,596,2014,177000,1,0,6,1560,93,1,2025,3,20
39,1750000,1,18,985,2015,231000,0,2,6,1592,170,2,2025,3,20
77,649000,7,45,63,2015,123000,1,2,3,1149,75,1,2025,3,19
43,849900,5,48,237,2017,22000,0,2,3,1398,90,1,2025,3,19
38,835000,8,46,478,2015,271000,1,4,6,1401,126,1,2025,3,19
72,275000,9,84,473,1997,291000,1,4,3,1598,75,1,2025,3,18
77,780000,9,84,346,2016,189000,2,0,3,1422,90,1,2025,3,18
77,1549000,1,18,970,2014,185000,0,0,6,1995,190,2,2025,3,18
77,1225000,3,57,431,2020,131000,0,0,6,1500,120,1,2025,3,17
78,1180000,3,43,434,2018,136000,0,0,4,1499,120,1,2025,3,17
39,845000,9,66,93,2017,209000,1,4,6,1197,105,1,2025,3,16
28,539000,7,45,65,2014,196100,1,4,3,1149,75,1,2025,3,15
77,1199999,8,46,580,2020,119000,0,2,6,1598,132,1,2025,3,15
5,1419000,9,82,696,2017,175000,0,0,6,1401,101,1,2025,3,12
77,1200000,9,82,350,2015,117000,1,2,6,1395,150,1,2025,3,11
59,395000,2,80,165,2010,219000,1,0,3,1248,70,1,2025,3,11
3,335000,9,84,528,2001,200000,1,4,6,1595,100,1,2025,3,10
77,310000,6,5,374,2006,255000,0,4,3,1360,76,1,2025,3,10
78,845000,9,66,700,2011,187000,0,0,6,1401,101,1,2025,3,8
5,45000,9,82,854,2018,175000,2,0,6,1968,150,1,2025,3,8
57,655750,2,50,157,2019,140000,1,0,6,1201,76,1,2025,3,4
77,959000,7,102,26,2023,8700,0,2,6,999,90,1,2025,3,3
57,857500,3,57,435,2018,142000,1,0,6,1499,120,1,2025,3,1
29,430000,7,100,448,2009,260000,1,0,6,1461,65,1,2025,2,28
